src,dst
2865,5045
3498,5385
2757,5286
3040,5447
4302,5275
2280,5041
1544,5207
4333,5484
2405,5150
657,5387
1359,5321
1070,5479
937,5077
223,5432
3749,5491
982,5313
1156,5083
232,5009
3140,5081
2058,5470
1608,5104
1281,5049
286,5167
4613,5200
4066,5054
3214,5005
4335,5395
4418,5138
2904,5107
2989,5409
1995,5207
2974,5024
3529,5282
1341,5160
4612,5301
1349,5132
1467,5487
303,5411
4392,5211
582,5435
3443,5392
1313,5156
570,5257
4098,5426
1632,5257
2361,5269
661,5375
4378,5085
3396,5110
4305,5344
3009,5038
2965,5045
3526,5280
4754,5151
3645,5276
1277,5079
2032,5297
4417,5114
1005,5306
4168,5228
1688,5184
667,5485
1843,5431
1792,5435
710,5159
3483,5219
1690,5455
1822,5004
1948,5357
1615,5137
3029,5127
4697,5220
1921,5376
3549,5066
2662,5378
1206,5058
2892,5343
4995,5198
370,5165
33,5234
1559,5340
1472,5386
3659,5456
1753,5077
4099,5497
4798,5002
3861,5139
296,5116
1458,5289
1622,5340
530,5450
4291,5457
3116,5216
1769,5003
4651,5477
2410,5414
3490,5272
1152,5157
4845,5421
4317,5475
4424,5160
3218,5310
127,5234
3920,5485
3691,5005
2827,5065
3318,5280
2745,5226
1496,5366
60,5070
1277,5002
2839,5074
1113,5264
2301,5470
4424,5272
1613,5285
4882,5135
613,5458
4063,5045
2859,5072
1661,5256
1518,5201
1905,5215
2986,5176
1803,5378
625,5256
4583,5405
4020,5377
3357,5335
494,5159
730,5081
1463,5012
4922,5069
1220,5439
1850,5432
2824,5187
104,5324
506,5281
2703,5395
456,5121
1236,5217
2056,5365
3255,5236
959,5131
2593,5165
452,5009
1116,5215
4972,5359
2970,5197
342,5368
1922,5041
4398,5262
3604,5371
1355,5487
1298,5287
181,5140
2719,5052
1551,5196
1250,5399
2796,5075
4994,5479
4133,5399
373,5105
2917,5497
3386,5256
1593,5441
488,5495
3582,5062
3357,5394
3019,5159
4129,5150
186,5227
97,5389
1817,5037
4136,5487
3283,5350
4060,5323
1589,5474
4325,5207
3007,5313
4540,5392
4728,5289
3780,5445
1934,5053
496,5377
4887,5144
2900,5308
352,5200
2554,5099
2178,5007
4685,5107
2729,5275
2709,5128
354,5316
53,5277
2321,5038
4105,5238
2240,5265
2777,5327
1560,5139
3218,5225
819,5366
393,5245
2839,5286
4514,5167
3478,5295
3361,5290
122,5006
3929,5274
1561,5482
221,5227
2329,5239
36,5022
868,5354
3773,5060
3275,5479
3080,5123
3139,5460
2520,5017
1328,5318
4541,5234
1647,5479
1325,5332
4424,5351
3641,5342
984,5081
1139,5022
876,5365
3386,5395
4338,5162
167,5102
2232,5435
2864,5235
4471,5286
631,5400
936,5010
3109,5426
3368,5274
4334,5019
514,5066
4451,5342
1708,5086
3546,5484
2288,5247
2773,5273
4897,5186
3298,5292
2275,5254
664,5339
524,5003
4929,5208
4474,5020
376,5492
924,5079
490,5161
3932,5004
1538,5170
3192,5497
686,5487
2990,5482
1488,5250
4038,5469
320,5358
364,5271
4951,5097
2683,5217
293,5085
3946,5187
539,5386
2491,5322
2430,5081
4865,5211
3214,5183
1001,5113
516,5205
2502,5288
2244,5321
4348,5034
715,5479
840,5387
2382,5352
529,5445
3126,5301
3826,5226
4828,5476
163,5482
449,5052
1554,5218
2575,5284
799,5131
2904,5259
4848,5155
41,5101
1979,5045
1907,5162
4242,5404
2462,5450
14,5168
3300,5411
612,5204
3000,5008
4048,5034
2137,5290
4945,5261
3684,5045
4299,5448
239,5187
4437,5134
2753,5317
3892,5110
2913,5289
4737,5063
1391,5045
3332,5165
3364,5092
1118,5216
3420,5220
2570,5360
3477,5208
3500,5436
3200,5307
2294,5009
3368,5456
511,5247
4521,5161
2721,5433
2921,5047
511,5379
262,5147
1593,5480
2498,5397
411,5129
1027,5186
606,5130
3430,5071
296,5486
1963,5104
2906,5353
3835,5187
1885,5098
4356,5178
4927,5385
760,5388
246,5491
1573,5273
1503,5058
283,5043
2761,5143
4682,5294
7,5049
2848,5083
3926,5036
2869,5077
706,5252
1958,5166
2753,5019
4433,5227
4366,5197
2458,5425
3162,5457
4926,5176
2674,5068
1210,5303
4441,5450
4240,5333
3672,5094
3535,5401
1599,5252
2001,5081
791,5175
1399,5169
769,5352
3237,5330
3191,5144
4610,5049
4092,5314
3836,5409
4511,5320
54,5002
4912,5022
112,5344
415,5436
3827,5208
2409,5325
4372,5228
3554,5328
1719,5170
4635,5488
2195,5030
3165,5306
4304,5062
3321,5270
1597,5092
617,5125
4736,5343
786,5359
4084,5378
1185,5479
1250,5199
1191,5111
726,5483
3750,5423
1843,5336
1847,5120
396,5478
29,5447
4025,5424
4308,5143
960,5112
1779,5194
2189,5194
434,5219
4326,5275
4414,5388
2500,5284
3972,5110
3315,5341
3424,5092
1609,5424
2154,5346
3041,5380
3253,5155
3334,5172
94,5292
1304,5454
1890,5376
2723,5035
329,5313
558,5281
4347,5427
3215,5152
816,5326
2219,5060
2263,5288
2851,5238
2918,5460
788,5016
4499,5014
2803,5245
3093,5435
3486,5383
1494,5169
1723,5331
4278,5048
1032,5289
3737,5054
3088,5327
2889,5441
2855,5437
634,5118
817,5492
95,5138
2562,5224
1553,5450
1983,5388
4733,5361
300,5321
2140,5210
2467,5064
2704,5276
2880,5101
2488,5016
1019,5159
3861,5018
4726,5015
3860,5189
54,5392
4725,5020
3931,5483
2361,5000
724,5338
3355,5230
241,5338
2361,5236
2641,5489
1993,5489
1653,5207
1086,5201
2518,5048
2408,5025
1340,5278
2733,5443
2125,5435
1235,5309
3041,5107
3464,5259
2813,5310
1583,5022
2910,5053
3731,5383
2623,5451
382,5265
4865,5069
4248,5073
4091,5313
1601,5388
4909,5468
4024,5277
1040,5196
2406,5410
1435,5120
4226,5212
1011,5336
2343,5434
3230,5451
1912,5448
2473,5361
2063,5042
4009,5193
4225,5302
2111,5223
945,5289
292,5261
3264,5039
789,5233
1265,5124
2300,5260
3276,5094
4419,5345
760,5372
4236,5474
3334,5347
50,5394
660,5107
1887,5080
3746,5088
471,5352
1594,5324
693,5326
3773,5003
3649,5110
2978,5492
2024,5006
4611,5355
2759,5093
3556,5006
3520,5449
4367,5426
1782,5155
3436,5117
3184,5382
1163,5154
3259,5056
917,5326
3779,5415
29,5390
904,5368
4140,5366
641,5435
2857,5423
2768,5037
2191,5099
4688,5424
3409,5347
759,5189
2411,5270
3970,5200
4554,5149
1069,5207
2795,5466
1679,5081
2319,5119
3481,5432
2854,5115
4177,5283
252,5320
3084,5398
3747,5472
441,5188
968,5206
4646,5142
2893,5191
3349,5257
108,5080
3809,5213
2994,5349
4200,5233
2868,5344
518,5479
1578,5081
1720,5002
2054,5460
2683,5054
1054,5382
4795,5187
916,5297
1484,5372
841,5214
3060,5310
4780,5262
511,5463
3038,5055
3946,5202
2752,5190
1915,5011
3840,5181
1448,5061
1093,5264
869,5303
3458,5340
770,5472
4140,5140
429,5139
4298,5207
3761,5470
2351,5466
1281,5444
3116,5137
776,5139
4658,5354
2463,5425
4932,5085
713,5124
1108,5352
1864,5406
1087,5371
4523,5060
3279,5373
2339,5304
3731,5377
1974,5154
2669,5032
3282,5217
4368,5165
3009,5228
2950,5310
3762,5266
1972,5086
3805,5365
1351,5307
1641,5475
3243,5254
2145,5029
252,5125
3248,5334
1388,5178
105,5366
1118,5111
3202,5348
1070,5269
1920,5238
687,5104
2532,5116
2839,5369
632,5400
3512,5410
4231,5024
2915,5338
836,5144
4873,5223
34,5440
2782,5218
3205,5457
399,5103
4986,5276
2677,5332
1401,5431
2518,5051
141,5346
4583,5433
683,5266
130,5162
3433,5393
1636,5111
590,5281
3185,5142
3512,5109
1072,5194
784,5116
3959,5040
4528,5431
795,5105
1600,5381
4110,5021
3150,5166
3219,5380
1156,5365
677,5422
1659,5174
1304,5097
4765,5289
4396,5423
2980,5024
4357,5474
3535,5208
4670,5135
4481,5322
1565,5187
2992,5310
4701,5318
4538,5115
2707,5403
1714,5136
4761,5001
1610,5300
405,5150
3973,5327
901,5478
2915,5486
3240,5195
3406,5178
4680,5259
4836,5324
4896,5430
895,5104
1509,5358
1884,5079
1787,5312
4784,5022
918,5109
1346,5024
1590,5265
3768,5273
4306,5236
2592,5286
3550,5237
3488,5258
1905,5332
3983,5404
157,5487
1363,5325
4477,5362
2570,5449
2775,5491
1740,5469
3832,5182
397,5298
3825,5396
4292,5376
172,5063
2145,5202
1083,5217
2841,5253
1582,5090
936,5099
3393,5467
3568,5280
1901,5154
4629,5206
4021,5137
4169,5045
256,5367
4990,5198
300,5036
475,5287
2199,5285
2092,5447
3098,5198
2105,5171
2165,5263
1561,5322
438,5127
1736,5285
1516,5069
3719,5074
4674,5496
2036,5096
2483,5494
4249,5457
3337,5024
1689,5331
3213,5021
4692,5425
3180,5490
4736,5248
3602,5320
463,5052
1459,5175
3964,5462
1901,5442
39,5238
1492,5212
3651,5418
3686,5409
4520,5374
2288,5212
165,5421
3629,5113
2826,5147
593,5222
1579,5345
2555,5125
2066,5475
3939,5110
3670,5103
1535,5454
4560,5083
4610,5130
4371,5184
4115,5006
4770,5209
2678,5295
2732,5428
102,5319
1069,5031
354,5196
4577,5268
4141,5358
1176,5255
2206,5340
1742,5436
1281,5051
2350,5130
4142,5265
4636,5051
4021,5058
1848,5462
4191,5282
1357,5418
3208,5244
1235,5105
4423,5385
1291,5176
3703,5088
4366,5396
3658,5038
3757,5106
893,5402
4594,5306
3841,5232
689,5340
626,5196
4290,5466
2216,5230
357,5139
3319,5144
4160,5090
2283,5416
2351,5192
4831,5128
3863,5263
3322,5042
2547,5093
3122,5061
2134,5153
3080,5476
2316,5373
13,5219
517,5260
4827,5148
2306,5213
1288,5068
713,5274
2955,5236
1261,5457
2477,5068
4560,5414
3512,5006
2038,5400
1172,5390
88,5462
4570,5030
4683,5499
4415,5476
4235,5450
1189,5272
1408,5174
3319,5322
4814,5186
1087,5402
246,5283
612,5178
1571,5033
3874,5393
1233,5249
1006,5337
4881,5388
709,5395
4658,5038
1582,5073
1365,5446
3993,5340
1422,5222
3791,5443
4210,5088
1145,5205
2649,5090
4347,5419
4211,5196
315,5494
4759,5102
448,5049
1624,5287
435,5078
447,5361
1594,5137
3208,5276
3796,5363
4180,5162
4832,5499
4967,5382
3556,5422
3462,5150
1647,5087
1403,5116
519,5268
989,5345
1017,5106
1655,5480
2483,5425
2036,5498
399,5152
4455,5158
1065,5167
2831,5084
4,5064
4333,5380
4874,5341
2659,5029
2468,5276
2398,5291
840,5114
4074,5261
52,5072
18,5432
2592,5214
639,5208
4941,5217
997,5064
1139,5377
40,5149
2144,5128
3053,5221
4071,5329
596,5313
4866,5356
2514,5261
2948,5007
1399,5272
1236,5443
1894,5294
90,5232
2359,5348
4404,5298
4056,5361
2673,5386
2088,5472
2843,5458
3180,5214
3363,5453
51,5350
2035,5422
476,5150
3341,5094
2633,5048
442,5167
716,5194
794,5440
1616,5068
2497,5429
466,5479
1783,5377
4814,5240
193,5301
4016,5335
4050,5247
1096,5341
2025,5223
2438,5119
3223,5355
2267,5079
1284,5423
3271,5398
4728,5274
268,5175
2733,5029
4303,5328
2990,5402
1510,5066
2760,5455
149,5358
3487,5215
2079,5356
2118,5120
117,5325
4769,5398
3936,5396
2358,5005
457,5234
4401,5178
4648,5211
1837,5133
4056,5200
667,5123
3520,5014
3903,5263
4968,5250
1526,5098
3001,5134
3609,5190
581,5392
61,5306
3430,5281
1453,5187
815,5077
340,5265
4762,5066
2342,5307
2314,5388
219,5208
2563,5391
1921,5439
1001,5465
2835,5411
2118,5481
877,5032
3004,5335
2430,5122
69,5193
1274,5399
452,5034
1526,5202
966,5398
1015,5325
776,5122
2720,5281
2116,5216
3576,5022
3830,5479
290,5097
2044,5310
870,5357
350,5014
1411,5459
2029,5477
2522,5344
338,5053
4285,5301
3609,5329
2164,5409
4624,5022
4958,5333
127,5242
2635,5018
1417,5140
4186,5440
1334,5345
3312,5375
2754,5213
3910,5416
3860,5489
3309,5494
4112,5055
36,5100
2028,5219
1718,5346
3108,5242
2479,5172
3619,5108
75,5023
3402,5408
4657,5331
4951,5245
2938,5476
4086,5197
4494,5184
4733,5208
4535,5123
966,5048
2331,5429
621,5158
1924,5439
4975,5191
1250,5419
3687,5311
2650,5433
2322,5201
223,5240
4021,5006
2812,5346
995,5441
3633,5356
4,5087
4169,5218
4085,5244
2039,5037
3239,5298
3983,5345
482,5150
1113,5016
4014,5054
4540,5126
4889,5080
3236,5371
3545,5363
4697,5383
35,5053
4399,5457
4437,5172
40,5002
2268,5028
3052,5356
2396,5298
116,5210
1747,5372
2697,5005
3227,5237
1753,5174
3972,5497
1295,5225
4536,5423
1305,5434
3698,5120
3173,5061
3446,5191
1275,5172
1075,5077
2807,5483
2393,5426
1250,5064
4280,5341
1236,5031
3210,5367
999,5417
3221,5044
2570,5486
1118,5179
1896,5438
2826,5370
2992,5250
2032,5086
4935,5072
3659,5231
3050,5355
74,5072
2088,5247
419,5011
1530,5285
3429,5157
3376,5284
3423,5042
1360,5343
3078,5236
1117,5077
271,5465
3901,5410
4665,5259
3813,5002
4499,5430
2436,5400
4523,5181
521,5246
3087,5409
1577,5198
3256,5021
293,5005
135,5152
4412,5280
391,5324
2330,5285
1288,5034
3696,5284
352,5180
3315,5074
81,5066
2497,5126
613,5082
1746,5224
1321,5404
1335,5431
3674,5371
812,5301
2689,5470
771,5492
1805,5489
877,5070
3210,5461
1557,5453
1287,5233
4322,5485
1093,5139
4595,5157
2547,5478
523,5274
1596,5386
510,5404
1707,5025
157,5125
4760,5013
835,5469
2630,5339
32,5087
1492,5188
986,5100
2161,5430
522,5436
3732,5267
2044,5443
253,5286
1304,5447
598,5235
3069,5118
4184,5027
1963,5256
2856,5217
3835,5116
436,5068
1713,5391
4017,5100
4816,5399
4841,5307
3851,5251
2862,5034
168,5417
434,5390
2951,5238
3278,5298
4937,5008
2513,5109
3922,5446
3231,5008
3158,5016
4492,5084
147,5199
2151,5014
213,5488
2087,5107
2870,5133
1017,5006
3535,5322
4123,5351
204,5209
3300,5350
2755,5107
3565,5315
465,5250
4455,5360
1218,5399
2029,5213
3528,5199
471,5073
1362,5286
979,5068
2729,5276
2933,5122
3760,5244
2064,5184
4570,5483
3301,5207
1778,5204
2725,5466
1787,5227
4560,5377
4490,5037
3140,5068
1444,5086
1230,5167
1232,5227
2268,5093
2061,5042
4917,5141
953,5294
1412,5042
2309,5297
4873,5199
3879,5302
2903,5413
1847,5022
1137,5417
4057,5160
2473,5105
1940,5173
1817,5148
1107,5268
2434,5232
1593,5270
3870,5192
2938,5384
801,5104
4981,5304
980,5428
154,5411
1256,5321
2923,5270
4613,5291
4062,5003
1957,5293
4563,5272
1123,5019
3148,5438
564,5050
4317,5164
1007,5458
1621,5101
2229,5053
3345,5213
3015,5192
3578,5114
1933,5364
2399,5274
2797,5199
111,5330
2560,5188
3738,5121
1546,5340
350,5410
4863,5116
3512,5195
3463,5431
3250,5217
2595,5334
4760,5025
3052,5087
2350,5084
624,5488
432,5219
3819,5359
2255,5149
957,5303
695,5237
1596,5317
1553,5134
4018,5463
4703,5438
1172,5095
3405,5132
3362,5346
1867,5404
4047,5266
3635,5050
1504,5403
2036,5261
1737,5241
3412,5462
529,5304
952,5475
872,5130
1916,5014
1568,5364
1575,5379
2652,5005
1802,5332
1784,5057
3416,5021
3030,5222
4247,5080
3214,5060
2698,5151
3020,5209
1192,5172
4943,5282
41,5449
1956,5254
1231,5331
4742,5136
3524,5173
4993,5338
533,5269
433,5269
2910,5210
3505,5418
3919,5481
4035,5422
3424,5408
2427,5178
2878,5352
4362,5316
842,5441
3757,5141
1991,5012
4973,5211
2657,5226
3812,5475
2659,5088
4923,5049
3208,5257
336,5016
2294,5084
2746,5134
4248,5179
3352,5081
3090,5482
4478,5316
1484,5351
3265,5377
3646,5485
1202,5365
1984,5034
1095,5216
3251,5265
80,5006
436,5110
1496,5218
3686,5378
928,5086
4363,5497
4448,5319
727,5355
4522,5232
1598,5479
1051,5192
558,5217
407,5419
587,5069
446,5435
3632,5230
1929,5253
3657,5357
4666,5388
47,5445
3027,5120
1011,5446
3046,5329
2929,5111
1013,5172
1824,5491
2174,5356
1926,5063
3020,5441
4864,5202
1565,5482
241,5247
2058,5227
1734,5454
335,5065
3400,5255
1167,5162
370,5161
3408,5487
2334,5254
745,5154
4761,5105
4885,5393
3087,5016
1663,5039
2103,5358
1671,5399
4252,5209
2514,5095
2318,5107
2412,5289
3472,5308
3350,5124
2160,5372
4063,5185
1862,5318
179,5133
3020,5409
2782,5251
4836,5032
2562,5288
4574,5005
1781,5158
2744,5107
2401,5482
1418,5398
4727,5212
1743,5184
1464,5461
2528,5352
4832,5498
1758,5351
552,5417
3748,5142
3870,5221
3555,5415
3026,5120
63,5379
1149,5111
4262,5499
2783,5084
2523,5283
74,5091
1304,5465
662,5451
945,5181
2780,5128
4411,5223
2780,5479
612,5195
399,5037
1496,5398
3569,5262
1684,5314
770,5320
3950,5347
1214,5059
2244,5045
4681,5263
1755,5359
908,5395
1565,5152
2638,5226
2538,5072
4571,5407
3755,5339
1183,5262
545,5443
3211,5436
4367,5355
3251,5009
2949,5383
4552,5392
3176,5122
2363,5294
2129,5260
4883,5023
1740,5054
2950,5423
4237,5435
1086,5381
945,5006
3504,5454
45,5406
4025,5180
3495,5491
498,5412
3736,5200
2061,5277
4202,5236
2935,5438
555,5354
3270,5437
979,5307
1889,5379
2381,5300
795,5299
1255,5050
2149,5268
4144,5343
1210,5133
1572,5105
307,5054
3156,5478
1127,5334
1036,5151
1863,5089
3846,5171
4157,5159
4940,5076
3299,5101
4646,5288
146,5257
709,5168
4399,5234
178,5186
1837,5295
3130,5143
3558,5002
4929,5110
3724,5164
1224,5052
2087,5490
3528,5154
4305,5171
4007,5077
370,5237
4082,5094
3302,5306
988,5222
3849,5117
3339,5176
38,5387
867,5022
1048,5101
1397,5182
228,5212
2150,5373
3756,5413
2233,5358
1708,5063
1491,5267
42,5055
852,5426
3433,5304
1023,5313
298,5004
3693,5379
3411,5432
1059,5232
1606,5010
3761,5167
2495,5048
1075,5175
1614,5428
1319,5361
2575,5453
2789,5092
4792,5426
1470,5309
729,5295
539,5294
3371,5414
1428,5128
3279,5134
3889,5187
4107,5130
4886,5156
3874,5060
2308,5069
4381,5116
2567,5466
1815,5276
4791,5492
3613,5183
3821,5426
151,5270
1317,5216
1963,5262
229,5326
1376,5025
1286,5441
3200,5368
4243,5409
1393,5024
3965,5033
4117,5018
1247,5268
4437,5441
3250,5005
2148,5262
4687,5282
3061,5362
3496,5470
3176,5463
3205,5396
176,5236
1022,5366
1852,5171
743,5092
2112,5421
475,5014
4798,5401
931,5389
4012,5325
841,5081
4674,5071
2948,5333
4345,5361
1621,5499
346,5206
4819,5340
4117,5444
534,5401
4242,5264
2854,5320
1818,5130
1476,5310
4146,5464
2119,5277
3025,5016
2018,5339
1444,5382
1171,5381
3219,5102
754,5320
694,5060
4109,5309
4346,5043
4226,5488
200,5253
3671,5382
4081,5154
3265,5371
2330,5298
3483,5454
2285,5345
322,5116
568,5189
3535,5492
2740,5211
4005,5135
2692,5075
1155,5304
4516,5473
1493,5356
4309,5374
4277,5079
4228,5457
502,5166
4340,5403
688,5166
3811,5319
4640,5359
2955,5127
3163,5073
3997,5370
4949,5078
4702,5312
4106,5408
612,5365
1511,5224
812,5153
3744,5380
3940,5427
990,5058
2083,5492
2095,5485
3142,5280
1838,5452
2605,5100
720,5405
3236,5180
799,5209
1403,5208
1698,5104
1509,5230
3781,5290
4298,5060
988,5211
1960,5054
1179,5299
1371,5364
1291,5325
1185,5440
683,5214
31,5473
3236,5212
3220,5284
3830,5444
3723,5288
4851,5076
1791,5160
3758,5395
1411,5035
3134,5154
1273,5241
1536,5125
4348,5208
2028,5492
3380,5139
2747,5210
4617,5001
2454,5227
2095,5107
3666,5196
1112,5170
4871,5364
1507,5268
505,5354
3358,5232
2178,5075
1011,5180
552,5477
907,5419
337,5223
1877,5127
165,5088
1552,5124
3812,5293
3536,5197
3445,5203
2787,5330
3380,5433
138,5434
4448,5190
2388,5247
372,5337
3212,5377
152,5041
3913,5260
953,5367
2700,5022
486,5117
4685,5159
954,5227
3916,5311
661,5459
3380,5182
3533,5051
899,5072
3199,5039
2223,5217
4129,5320
3490,5046
1477,5079
1642,5207
2280,5161
708,5461
4373,5035
58,5468
3215,5201
3103,5494
1358,5007
1997,5247
1722,5428
614,5335
4328,5475
3299,5022
4234,5098
552,5465
3900,5087
1540,5076
452,5316
4765,5211
4733,5456
4389,5197
4562,5351
3712,5343
1029,5309
2223,5432
3668,5025
3691,5172
3526,5001
1174,5260
2974,5399
3555,5222
4251,5133
4009,5275
4567,5489
2480,5137
1915,5340
4872,5108
2097,5018
2061,5039
1396,5063
3767,5013
2461,5358
3701,5273
2520,5145
2322,5048
10,5080
1459,5157
4861,5379
3494,5021
3105,5212
765,5072
4977,5323
4224,5179
2432,5487
4817,5443
4520,5288
2402,5468
4146,5013
4261,5227
1478,5078
2655,5427
2666,5369
3272,5498
3220,5437
4511,5360
1315,5497
2792,5251
3693,5250
1416,5438
777,5238
4408,5103
2119,5290
141,5445
2040,5108
710,5337
4058,5224
4988,5216
3130,5383
1056,5103
1110,5295
616,5392
37,5366
4188,5147
1251,5053
3612,5229
2661,5236
4909,5226
250,5173
186,5127
2500,5130
2543,5367
4733,5265
1312,5400
983,5334
3653,5310
653,5417
3922,5227
3435,5441
2498,5452
2767,5376
1259,5099
4320,5328
247,5130
609,5033
3864,5440
405,5159
370,5027
2322,5281
1638,5111
3918,5208
1335,5121
1127,5299
2354,5355
3851,5257
4762,5384
3400,5355
1664,5315
3165,5339
1474,5271
1414,5315
4930,5386
1885,5438
3209,5385
1668,5191
1291,5124
1549,5363
3268,5206
383,5016
2008,5312
1139,5344
1414,5267
4296,5337
2193,5368
3163,5186
669,5393
2430,5065
4676,5289
1154,5062
4475,5318
1868,5245
1736,5050
1548,5465
1510,5226
4775,5011
3421,5353
2452,5252
2313,5137
2443,5039
986,5305
4031,5393
1616,5489
3415,5485
2154,5301
2906,5040
14,5083
4125,5463
295,5219
1384,5128
1911,5247
4043,5204
184,5319
3970,5179
808,5464
738,5412
2945,5476
3857,5178
1842,5489
3777,5002
1718,5470
185,5176
293,5217
3874,5361
2432,5150
2932,5370
2914,5226
685,5163
4233,5489
1844,5279
3000,5464
855,5194
208,5237
522,5290
2512,5471
3367,5263
4399,5192
1246,5085
4193,5101
1496,5478
4315,5403
4420,5013
3279,5246
2485,5359
4558,5255
1508,5313
1925,5078
2330,5265
4794,5492
834,5484
2512,5370
591,5079
4463,5160
693,5218
1242,5377
4470,5117
3956,5246
880,5027
2275,5142
2716,5473
651,5304
2718,5479
1330,5046
1818,5405
2302,5332
2051,5045
3542,5352
212,5462
4461,5161
2010,5119
4850,5036
2149,5404
462,5130
2353,5423
1289,5121
2127,5310
1117,5181
2926,5295
4788,5390
4122,5427
1836,5377
3780,5047
1328,5334
2540,5454
2719,5316
1837,5448
3839,5318
2188,5297
2032,5131
1342,5291
2984,5105
4969,5349
3207,5480
4190,5245
118,5197
1891,5441
1414,5033
4900,5049
3221,5124
2583,5009
3829,5300
1173,5228
3999,5061
3211,5455
3023,5141
1717,5145
4254,5110
4406,5194
697,5370
830,5446
1517,5040
3390,5017
4427,5370
800,5450
130,5040
268,5125
1018,5419
4874,5257
4386,5143
2370,5475
375,5125
482,5420
4794,5198
1935,5461
1759,5387
4816,5320
1462,5290
3606,5480
2686,5499
4309,5152
3804,5283
1021,5221
2339,5483
2902,5102
89,5278
867,5053
4019,5145
35,5143
2524,5427
1645,5452
324,5476
1459,5013
4527,5263
1656,5238
4033,5333
130,5096
525,5179
1494,5230
630,5048
428,5212
2264,5337
2591,5414
3840,5178
431,5233
1794,5010
1980,5422
417,5030
3084,5138
3097,5425
383,5449
1969,5252
4057,5209
717,5154
149,5165
898,5066
396,5296
2527,5370
2435,5066
2390,5084
4211,5210
822,5080
874,5096
4767,5200
4162,5394
3928,5099
375,5475
1885,5452
1001,5259
1119,5268
60,5415
4682,5421
4289,5222
2974,5368
4861,5462
2388,5350
4123,5008
3903,5325
4304,5368
77,5156
4898,5065
3680,5291
2140,5050
319,5308
4021,5410
4895,5262
4734,5333
4767,5287
4935,5188
688,5309
4502,5242
3519,5451
2171,5290
424,5024
2403,5156
3286,5005
135,5041
1239,5176
1401,5476
1416,5002
1237,5455
2161,5475
2124,5105
1242,5406
3482,5308
2724,5088
3542,5265
4329,5234
643,5439
4042,5152
2601,5016
1525,5221
2767,5232
2262,5248
4047,5278
2699,5480
3291,5499
4433,5107
2864,5237
4468,5062
3067,5406
1535,5000
4520,5499
762,5154
4967,5177
2965,5356
3092,5478
2055,5317
4557,5234
1168,5307
3194,5332
45,5310
4010,5456
3295,5139
398,5141
2332,5368
2358,5103
1689,5163
4258,5252
884,5325
3755,5212
1032,5408
3431,5082
2434,5444
1699,5243
683,5371
468,5453
1186,5250
3431,5122
2529,5433
4416,5178
3097,5244
4488,5060
4261,5401
4421,5397
2701,5211
2436,5323
1895,5182
2487,5095
3595,5231
1524,5029
4368,5222
3868,5259
1283,5171
664,5174
4455,5061
4501,5107
88,5158
439,5420
1376,5219
4094,5109
4161,5454
1881,5028
1167,5410
470,5488
3551,5145
1451,5228
1895,5406
2351,5047
4379,5115
2219,5303
3257,5324
4759,5320
2654,5061
3897,5173
2003,5157
384,5051
228,5048
2004,5437
3152,5122
1896,5097
616,5392
322,5295
1898,5208
1076,5147
2715,5034
937,5307
4307,5328
3632,5464
4058,5026
1965,5263
320,5476
3940,5228
461,5064
4720,5287
3579,5388
1895,5007
2393,5397
2350,5440
3941,5430
3128,5227
4612,5226
3891,5175
2713,5251
2984,5243
447,5413
3789,5442
4958,5412
961,5165
420,5242
474,5100
4743,5255
3603,5327
3487,5160
1774,5356
28,5164
838,5147
3291,5255
3886,5218
1832,5321
3570,5110
3204,5102
438,5492
2785,5407
2416,5181
4403,5302
2627,5190
488,5174
1810,5264
1625,5017
4504,5391
4895,5034
3127,5012
4614,5494
2000,5480
3415,5487
4662,5445
282,5096
3901,5029
2267,5396
4958,5143
1085,5480
3907,5247
2701,5453
2545,5181
1709,5283
2555,5207
843,5090
949,5362
4684,5010
1378,5079
2207,5426
2917,5060
4985,5300
3411,5265
4810,5304
2766,5368
2760,5051
3664,5273
2852,5415
820,5180
4777,5371
66,5335
2351,5202
3374,5455
2900,5126
909,5321
950,5193
2538,5145
2611,5048
4366,5455
527,5171
290,5333
658,5050
2164,5390
4875,5120
2858,5282
2173,5484
235,5114
62,5293
4874,5112
4386,5402
1251,5241
2857,5178
294,5012
858,5245
1537,5475
2220,5096
1963,5016
2076,5325
4338,5396
1208,5257
4505,5014
4302,5080
1208,5309
2486,5497
490,5390
3832,5470
647,5442
4055,5066
2025,5179
1896,5233
294,5009
3773,5424
3924,5496
660,5098
3016,5235
2244,5446
2523,5299
345,5011
3062,5291
4434,5216
4238,5198
843,5159
1902,5236
197,5421
733,5291
1102,5357
4130,5392
2829,5162
1388,5173
3588,5478
3368,5075
4554,5431
2231,5089
1875,5109
4485,5263
706,5241
693,5250
19,5145
693,5452
4588,5193
2080,5216
890,5465
2192,5123
2986,5024
2369,5281
2648,5046
4544,5215
2588,5300
4992,5141
3309,5007
2315,5135
3132,5147
3734,5395
935,5396
619,5031
2921,5070
1285,5127
2792,5447
4681,5045
3784,5173
4182,5257
273,5462
387,5331
3204,5484
1808,5026
3324,5250
1018,5472
626,5084
709,5022
2987,5212
954,5416
3800,5029
4893,5071
3230,5290
3420,5102
3616,5492
154,5058
4446,5260
1008,5264
586,5315
3114,5446
2124,5321
2963,5174
2448,5225
1520,5228
1043,5165
1098,5153
2795,5336
3015,5134
2823,5378
